merchant_id,entity_type,entity_id,start_time,end_time
M04080,device,D09171,2026-03-15 00:00:00,2026-04-01
M04081,ip,I09874,2026-02-12 00:00:00,2026-04-01
M04081,device,D03012,2026-02-12 00:00:00,2026-03-09
M04081,device,D06449,2026-03-09 00:00:00,2026-04-01
M04082,ip,I00077,2026-01-01 00:00:00,2026-04-01
M04082,device,D06444,2026-01-01 00:00:00,2026-04-01
M04083,ip,I07508,2026-01-01 00:00:00,2026-01-23
M04083,device,D07376,2026-01-01 00:00:00,2026-03-24
M04083,device,D00818,2026-03-24 00:00:00,2026-04-01
M04084,ip,I01371,2026-01-01 00:00:00,2026-02-02
M04084,device,D05818,2026-01-01 00:00:00,2026-04-01
M04085,ip,I07122,2026-03-24 00:00:00,2026-02-11
M04085,device,D02009,2026-03-24 00:00:00,2026-04-01
M04086,ip,I00638,2026-01-01 00:00:00,2026-04-01
M04086,device,D03037,2026-01-01 00:00:00,2026-04-01
M04087,ip,I00878,2026-01-09 00:00:00,2026-04-01
M04087,device,D02409,2026-01-09 00:00:00,2026-04-01
M04088,ip,I08770,2026-01-01 00:00:00,2026-04-01
M04088,device,D01079,2026-01-01 00:00:00,2026-04-01
M04089,ip,I03856,2026-01-01 00:00:00,2026-04-01
M04089,device,D05137,2026-01-01 00:00:00,2026-04-01
M04090,ip,I06316,2026-01-01 00:00:00,2026-04-01
M04090,device,D05930,2026-01-01 00:00:00,2026-04-01
M04091,ip,I05110,2026-01-24 00:00:00,2026-04-01
M04091,device,D05662,2026-01-24 00:00:00,2026-04-01
M04092,ip,I02901,2026-03-23 00:00:00,2026-04-01
M04092,device,D07825,2026-03-23 00:00:00,2026-04-01
M04093,ip,I08081,2026-01-14 00:00:00,2026-04-01
M04093,device,D06231,2026-01-14 00:00:00,2026-04-01
M04094,ip,I09468,2026-02-07 00:00:00,2026-04-01
M04094,device,D04839,2026-02-07 00:00:00,2026-03-14
M04094,device,D09033,2026-03-14 00:00:00,2026-04-01
M04095,ip,I06494,2026-03-08 00:00:00,2026-04-01
M04095,device,D06351,2026-03-08 00:00:00,2026-04-01
M04096,ip,I01843,2026-01-01 00:00:00,2026-04-01
M04096,device,D06206,2026-01-01 00:00:00,2026-04-01
M04097,ip,I09203,2026-01-01 00:00:00,2026-04-01
M04097,device,D06337,2026-01-01 00:00:00,2026-02-14
M04097,device,D06784,2026-02-14 00:00:00,2026-04-01
M04098,ip,I03986,2026-01-01 00:00:00,2026-04-01
M04098,device,D06821,2026-01-01 00:00:00,2026-01-17
M04098,device,D03489,2026-01-17 00:00:00,2026-04-01
M04099,ip,I09066,2026-01-01 00:00:00,2026-04-01
M04099,device,D06327,2026-01-01 00:00:00,2026-02-14
M04099,device,D01112,2026-02-14 00:00:00,2026-04-01
M04100,ip,I07167,2026-01-01 00:00:00,2026-04-01
M04100,device,D02742,2026-01-01 00:00:00,2026-04-01
M04101,ip,I00742,2026-01-01 00:00:00,2026-04-01
M04101,device,D09580,2026-01-01 00:00:00,2026-01-24
M04101,device,D01883,2026-01-24 00:00:00,2026-04-01
M04102,ip,I05336,2026-01-01 00:00:00,2026-04-01
M04102,device,D02230,2026-01-01 00:00:00,2026-04-01
M04103,ip,I07197,2026-01-01 00:00:00,2026-04-01
M04103,device,D02395,2026-01-01 00:00:00,2026-04-01
M04104,ip,I08209,2026-02-05 00:00:00,2026-04-01
M04104,device,D09201,2026-02-05 00:00:00,2026-04-01
M04105,ip,I08072,2026-01-01 00:00:00,2026-02-15
M04105,device,D03395,2026-01-01 00:00:00,2026-04-01
M04106,ip,I09291,2026-01-04 00:00:00,2026-04-01
M04106,device,D03341,2026-01-04 00:00:00,2026-01-31
M04106,device,D09939,2026-01-31 00:00:00,2026-04-01
M04107,ip,I07271,2026-01-01 00:00:00,2026-04-01
M04107,device,D00192,2026-01-01 00:00:00,2026-04-01
M04108,ip,I08456,2026-01-01 00:00:00,2026-04-01
M04108,device,D08129,2026-01-01 00:00:00,2026-04-01
M04109,ip,I06437,2026-01-01 00:00:00,2026-04-01
M04109,device,D08505,2026-01-01 00:00:00,2026-04-01
M04110,ip,I07072,2026-01-01 00:00:00,2026-04-01
M04110,device,D02015,2026-01-01 00:00:00,2026-04-01
M04111,ip,I00466,2026-01-01 00:00:00,2026-04-01
M04111,device,D09638,2026-01-01 00:00:00,2026-01-08
M04111,device,D01906,2026-01-08 00:00:00,2026-04-01
M04112,ip,I05411,2026-01-01 00:00:00,2026-04-01
M04112,device,D08214,2026-01-01 00:00:00,2026-04-01
M04113,ip,I00475,2026-01-01 00:00:00,2026-04-01
M04113,device,D00794,2026-01-01 00:00:00,2026-04-01
M04114,ip,I04504,2026-01-01 00:00:00,2026-04-01
M04114,device,D01852,2026-01-01 00:00:00,2026-04-01
M04115,ip,I01478,2026-01-01 00:00:00,2026-04-01
M04115,device,D09487,2026-01-01 00:00:00,2026-04-01
M04116,ip,I04781,2026-01-01 00:00:00,2026-04-01
M04116,device,D04902,2026-01-01 00:00:00,2026-04-01
M04117,ip,I06485,2026-01-01 00:00:00,2026-04-01
M04117,device,D06130,2026-01-01 00:00:00,2026-04-01
M04118,ip,I05632,2026-01-01 00:00:00,2026-04-01
M04118,device,D07343,2026-01-01 00:00:00,2026-04-01
M04119,ip,I08065,2026-01-01 00:00:00,2026-04-01
M04119,device,D05358,2026-01-01 00:00:00,2026-04-01
M04120,ip,I09221,2026-01-01 00:00:00,2026-04-01
M04120,device,D04832,2026-01-01 00:00:00,2026-04-01
M04121,ip,I02724,2026-03-24 00:00:00,2026-04-01
M04121,device,D01011,2026-03-24 00:00:00,2026-04-01
M04122,ip,I03586,2026-01-01 00:00:00,2026-04-01
M04122,device,D07145,2026-01-01 00:00:00,2026-04-01
M04123,ip,I08438,2026-01-01 00:00:00,2026-04-01
M04123,device,D05464,2026-01-01 00:00:00,2026-03-24
M04123,device,D09360,2026-03-24 00:00:00,2026-04-01
M04124,ip,I06140,2026-01-01 00:00:00,2026-04-01
M04124,device,D06667,2026-01-01 00:00:00,2026-04-01
M04125,ip,I00961,2026-01-01 00:00:00,2026-04-01
M04125,device,D08148,2026-01-01 00:00:00,2026-04-01
M04126,ip,I03828,2026-01-01 00:00:00,2026-01-13
M04126,device,D00156,2026-01-01 00:00:00,2026-03-06
M04126,device,D04975,2026-03-06 00:00:00,2026-04-01
M04127,ip,I01938,2026-01-01 00:00:00,2026-01-23
M04127,device,D00354,2026-01-01 00:00:00,2026-02-08
M04127,device,D02741,2026-02-08 00:00:00,2026-04-01
M04128,ip,I06767,2026-03-13 00:00:00,2026-04-01
M04128,device,D09477,2026-03-13 00:00:00,2026-04-01
M04129,ip,I05177,2026-02-15 00:00:00,2026-04-01
M04129,device,D00661,2026-02-15 00:00:00,2026-04-01
M04130,ip,I09813,2026-02-11 00:00:00,2026-04-01
M04130,device,D06180,2026-02-11 00:00:00,2026-04-01
M04131,ip,I09120,2026-01-01 00:00:00,2026-04-01
M04131,device,D04837,2026-01-01 00:00:00,2026-04-01
M04132,ip,I01492,2026-03-08 00:00:00,2026-04-01
M04132,device,D01252,2026-03-08 00:00:00,2026-04-01
M04133,ip,I04816,2026-01-01 00:00:00,2026-04-01
M04133,device,D03433,2026-01-01 00:00:00,2026-04-01
M04134,ip,I07027,2026-01-01 00:00:00,2026-04-01
M04134,device,D01869,2026-01-01 00:00:00,2026-04-01
M04135,ip,I07612,2026-01-01 00:00:00,2026-04-01
M04135,device,D04903,2026-01-01 00:00:00,2026-04-01
M04136,ip,I03210,2026-02-17 00:00:00,2026-04-01
M04136,device,D01950,2026-02-17 00:00:00,2026-04-01
M04137,ip,I06616,2026-03-13 00:00:00,2026-04-01
M04137,device,D04236,2026-03-13 00:00:00,2026-03-25
M04137,device,D09508,2026-03-25 00:00:00,2026-04-01
M04138,ip,I03365,2026-01-01 00:00:00,2026-04-01
M04138,device,D00849,2026-01-01 00:00:00,2026-04-01
M04139,ip,I08360,2026-01-01 00:00:00,2026-04-01
M04139,device,D04379,2026-01-01 00:00:00,2026-04-01
M04140,ip,I07561,2026-01-01 00:00:00,2026-04-01
M04140,device,D04860,2026-01-01 00:00:00,2026-04-01
M04141,ip,I02512,2026-02-11 00:00:00,2026-04-01
M04141,device,D00016,2026-02-11 00:00:00,2026-04-01
M04142,ip,I03974,2026-01-01 00:00:00,2026-04-01
M04142,device,D04269,2026-01-01 00:00:00,2026-04-01
M04143,ip,I05673,2026-01-01 00:00:00,2026-04-01
M04143,device,D02841,2026-01-01 00:00:00,2026-04-01
M04144,ip,I04985,2026-01-22 00:00:00,2026-04-01
M04144,device,D02870,2026-01-22 00:00:00,2026-03-04
M04144,device,D04383,2026-03-04 00:00:00,2026-04-01
M04145,ip,I05001,2026-01-01 00:00:00,2026-04-01
M04145,device,D00034,2026-01-01 00:00:00,2026-04-01
M04146,ip,I04657,2026-03-01 00:00:00,2026-04-01
M04146,device,D01155,2026-03-01 00:00:00,2026-03-21
M04146,device,D00404,2026-03-21 00:00:00,2026-04-01
M04147,ip,I04926,2026-01-01 00:00:00,2026-04-01
M04147,device,D01148,2026-01-01 00:00:00,2026-04-01
M04148,ip,I04411,2026-02-07 00:00:00,2026-04-01
M04148,device,D05221,2026-02-07 00:00:00,2026-04-01
M04149,ip,I05668,2026-01-01 00:00:00,2026-04-01
M04149,device,D06685,2026-01-01 00:00:00,2026-01-17
M04149,device,D03974,2026-01-17 00:00:00,2026-04-01
M04150,ip,I07729,2026-01-01 00:00:00,2026-04-01
M04150,device,D05966,2026-01-01 00:00:00,2026-03-19
M04150,device,D07113,2026-03-19 00:00:00,2026-04-01
M04151,ip,I00734,2026-03-14 00:00:00,2026-02-12
M04151,device,D03420,2026-03-14 00:00:00,2026-03-26
M04151,device,D09852,2026-03-26 00:00:00,2026-04-01
M04152,ip,I09793,2026-01-01 00:00:00,2026-04-01
M04152,device,D08784,2026-01-01 00:00:00,2026-03-13
M04152,device,D06138,2026-03-13 00:00:00,2026-04-01
M04153,ip,I01026,2026-01-01 00:00:00,2026-04-01
M04153,device,D02509,2026-01-01 00:00:00,2026-03-25
M04153,device,D05388,2026-03-25 00:00:00,2026-04-01
M04154,ip,I05387,2026-01-01 00:00:00,2026-04-01
M04154,device,D02628,2026-01-01 00:00:00,2026-04-01
M04155,ip,I02363,2026-01-01 00:00:00,2026-04-01
M04155,device,D08044,2026-01-01 00:00:00,2026-04-01
M04156,ip,I08401,2026-03-11 00:00:00,2026-04-01
M04156,device,D06161,2026-03-11 00:00:00,2026-04-01
M04157,ip,I00467,2026-01-01 00:00:00,2026-04-01
M04157,device,D07189,2026-01-01 00:00:00,2026-02-27
M04157,device,D03779,2026-02-27 00:00:00,2026-04-01
M04158,ip,I07622,2026-01-01 00:00:00,2026-04-01
M04158,device,D06368,2026-01-01 00:00:00,2026-02-25
M04158,device,D06679,2026-02-25 00:00:00,2026-04-01
M04159,ip,I09506,2026-01-01 00:00:00,2026-02-15
M04159,device,D03587,2026-01-01 00:00:00,2026-02-10
M04159,device,D05219,2026-02-10 00:00:00,2026-04-01
M04160,ip,I00862,2026-01-01 00:00:00,2026-04-01
M04160,device,D02637,2026-01-01 00:00:00,2026-04-01
M04161,ip,I03745,2026-01-01 00:00:00,2026-04-01
M04161,device,D04606,2026-01-01 00:00:00,2026-04-01
M04162,ip,I02980,2026-01-16 00:00:00,2026-04-01
M04162,device,D06730,2026-01-16 00:00:00,2026-03-03
M04162,device,D05153,2026-03-03 00:00:00,2026-04-01
M04163,ip,I07081,2026-01-01 00:00:00,2026-04-01
M04163,device,D04945,2026-01-01 00:00:00,2026-04-01
M04164,ip,I07235,2026-01-15 00:00:00,2026-04-01
M04164,device,D03808,2026-01-15 00:00:00,2026-03-26
M04164,device,D06811,2026-03-26 00:00:00,2026-04-01
M04165,ip,I00585,2026-01-01 00:00:00,2026-04-01
M04165,device,D05128,2026-01-01 00:00:00,2026-04-01
M04166,ip,I00289,2026-01-01 00:00:00,2026-04-01
M04166,device,D01900,2026-01-01 00:00:00,2026-02-14
M04166,device,D05327,2026-02-14 00:00:00,2026-04-01
M04167,ip,I05658,2026-01-01 00:00:00,2026-04-01
M04167,device,D06619,2026-01-01 00:00:00,2026-04-01
M04168,ip,I09009,2026-03-12 00:00:00,2026-04-01
M04168,device,D06481,2026-03-12 00:00:00,2026-04-01
M04169,ip,I06725,2026-01-01 00:00:00,2026-04-01
M04169,device,D05023,2026-01-01 00:00:00,2026-04-01
M04170,ip,I07304,2026-01-01 00:00:00,2026-04-01
M04170,device,D02261,2026-01-01 00:00:00,2026-04-01
M04171,ip,I04018,2026-01-01 00:00:00,2026-04-01
M04171,device,D08871,2026-01-01 00:00:00,2026-04-01
M04172,ip,I00997,2026-02-25 00:00:00,2026-04-01
M04172,device,D03185,2026-02-25 00:00:00,2026-03-13
M04172,device,D05658,2026-03-13 00:00:00,2026-04-01
M04173,ip,I02683,2026-01-01 00:00:00,2026-04-01
M04173,device,D05412,2026-01-01 00:00:00,2026-03-09
M04173,device,D06637,2026-03-09 00:00:00,2026-04-01
M04174,ip,I04258,2026-01-01 00:00:00,2026-04-01
M04174,device,D05028,2026-01-01 00:00:00,2026-01-18
M04174,device,D00399,2026-01-18 00:00:00,2026-04-01
M04175,ip,I07564,2026-02-25 00:00:00,2026-04-01
M04175,device,D04056,2026-02-25 00:00:00,2026-03-03
M04175,device,D09762,2026-03-03 00:00:00,2026-04-01
M04176,ip,I09809,2026-01-01 00:00:00,2026-04-01
M04176,device,D05504,2026-01-01 00:00:00,2026-04-01
M04177,ip,I04759,2026-01-01 00:00:00,2026-04-01
M04177,device,D09091,2026-01-01 00:00:00,2026-02-26
M04177,device,D06295,2026-02-26 00:00:00,2026-04-01
M04178,ip,I03694,2026-03-13 00:00:00,2026-01-26
M04178,device,D04794,2026-03-13 00:00:00,2026-03-21
M04178,device,D00738,2026-03-21 00:00:00,2026-04-01
M04179,ip,I02340,2026-01-01 00:00:00,2026-04-01
M04179,device,D06680,2026-01-01 00:00:00,2026-02-23
M04179,device,D01416,2026-02-23 00:00:00,2026-04-01
M04180,ip,I01292,2026-01-04 00:00:00,2026-04-01
M04180,device,D05628,2026-01-04 00:00:00,2026-04-01
M04181,ip,I05734,2026-01-01 00:00:00,2026-01-26
M04181,device,D00515,2026-01-01 00:00:00,2026-02-23
M04181,device,D00885,2026-02-23 00:00:00,2026-04-01
M04182,ip,I07050,2026-01-01 00:00:00,2026-04-01
M04182,device,D08992,2026-01-01 00:00:00,2026-04-01
M04183,ip,I08499,2026-01-06 00:00:00,2026-04-01
M04183,device,D08085,2026-01-06 00:00:00,2026-04-01
M04184,ip,I08409,2026-01-01 00:00:00,2026-04-01
M04184,device,D04761,2026-01-01 00:00:00,2026-04-01
M04185,ip,I00790,2026-02-25 00:00:00,2026-04-01
M04185,device,D08096,2026-02-25 00:00:00,2026-04-01
M04186,ip,I04464,2026-01-01 00:00:00,2026-04-01
M04186,device,D04757,2026-01-01 00:00:00,2026-04-01
M04187,ip,I03348,2026-02-03 00:00:00,2026-04-01
M04187,device,D03883,2026-02-03 00:00:00,2026-03-21
M04187,device,D08347,2026-03-21 00:00:00,2026-04-01
M04188,ip,I06425,2026-01-01 00:00:00,2026-04-01
M04188,device,D07678,2026-01-01 00:00:00,2026-04-01
M04189,ip,I03267,2026-01-01 00:00:00,2026-04-01
M04189,device,D01635,2026-01-01 00:00:00,2026-04-01
M04190,ip,I01897,2026-01-01 00:00:00,2026-04-01
M04190,device,D00005,2026-01-01 00:00:00,2026-04-01
M04191,ip,I05501,2026-01-01 00:00:00,2026-04-01
M04191,device,D07265,2026-01-01 00:00:00,2026-04-01
M04192,ip,I09941,2026-01-01 00:00:00,2026-04-01
M04192,device,D03821,2026-01-01 00:00:00,2026-04-01
M04193,ip,I01035,2026-01-01 00:00:00,2026-04-01
M04193,device,D05003,2026-01-01 00:00:00,2026-04-01
M04194,ip,I08546,2026-01-01 00:00:00,2026-04-01
M04194,device,D01993,2026-01-01 00:00:00,2026-04-01
M04195,ip,I08790,2026-01-01 00:00:00,2026-04-01
M04195,device,D02690,2026-01-01 00:00:00,2026-01-31
M04195,device,D05614,2026-01-31 00:00:00,2026-04-01
M04196,ip,I03226,2026-01-01 00:00:00,2026-02-15
M04196,device,D03902,2026-01-01 00:00:00,2026-04-01
M04197,ip,I06960,2026-01-10 00:00:00,2026-04-01
M04197,device,D06381,2026-01-10 00:00:00,2026-04-01
M04198,ip,I00439,2026-01-01 00:00:00,2026-01-27
M04198,device,D06660,2026-01-01 00:00:00,2026-04-01
M04199,ip,I00447,2026-01-01 00:00:00,2026-04-01
M04199,device,D03038,2026-01-01 00:00:00,2026-04-01
M04200,ip,I04623,2026-01-01 00:00:00,2026-04-01
M04200,device,D01642,2026-01-01 00:00:00,2026-04-01
M04201,ip,I01391,2026-03-21 00:00:00,2026-04-01
M04201,device,D03613,2026-03-21 00:00:00,2026-04-01
M04202,ip,I08494,2026-01-01 00:00:00,2026-04-01
M04202,device,D07214,2026-01-01 00:00:00,2026-03-23
M04202,device,D07268,2026-03-23 00:00:00,2026-04-01
M04203,ip,I01608,2026-01-29 00:00:00,2026-02-17
M04203,device,D05027,2026-01-29 00:00:00,2026-04-01
M04204,ip,I00673,2026-03-03 00:00:00,2026-04-01
M04204,device,D03717,2026-03-03 00:00:00,2026-04-01
M04205,ip,I01622,2026-01-01 00:00:00,2026-03-05
M04205,device,D02293,2026-01-01 00:00:00,2026-04-01
M04206,ip,I05984,2026-01-01 00:00:00,2026-04-01
M04206,device,D06880,2026-01-01 00:00:00,2026-04-01
M04207,ip,I04347,2026-01-01 00:00:00,2026-04-01
M04207,device,D01514,2026-01-01 00:00:00,2026-04-01
M04208,ip,I04437,2026-01-01 00:00:00,2026-04-01
M04208,device,D00999,2026-01-01 00:00:00,2026-03-08
M04208,device,D08156,2026-03-08 00:00:00,2026-04-01
M04209,ip,I08846,2026-01-01 00:00:00,2026-04-01
M04209,device,D05876,2026-01-01 00:00:00,2026-04-01
M04210,ip,I07163,2026-01-01 00:00:00,2026-04-01
M04210,device,D09043,2026-01-01 00:00:00,2026-01-25
M04210,device,D04459,2026-01-25 00:00:00,2026-04-01
M04211,ip,I00729,2026-01-01 00:00:00,2026-04-01
M04211,device,D04475,2026-01-01 00:00:00,2026-02-26
M04211,device,D08875,2026-02-26 00:00:00,2026-04-01
M04212,ip,I09992,2026-01-01 00:00:00,2026-04-01
M04212,device,D00666,2026-01-01 00:00:00,2026-03-23
M04212,device,D00633,2026-03-23 00:00:00,2026-04-01
M04213,ip,I07251,2026-01-01 00:00:00,2026-04-01
M04213,device,D04199,2026-01-01 00:00:00,2026-04-01
M04214,ip,I02608,2026-02-21 00:00:00,2026-04-01
M04214,device,D09752,2026-02-21 00:00:00,2026-04-01
M04215,ip,I02404,2026-01-01 00:00:00,2026-04-01
M04215,device,D08399,2026-01-01 00:00:00,2026-03-18
M04215,device,D07690,2026-03-18 00:00:00,2026-04-01
M04216,ip,I02701,2026-03-15 00:00:00,2026-04-01
M04216,device,D04217,2026-03-15 00:00:00,2026-04-01
M04217,ip,I04487,2026-01-01 00:00:00,2026-04-01
M04217,device,D02227,2026-01-01 00:00:00,2026-04-01
M04218,ip,I00877,2026-01-01 00:00:00,2026-04-01
M04218,device,D07104,2026-01-01 00:00:00,2026-04-01
M04219,ip,I09340,2026-01-01 00:00:00,2026-04-01
M04219,device,D06117,2026-01-01 00:00:00,2026-04-01
M04220,ip,I08573,2026-02-04 00:00:00,2026-04-01
M04220,device,D02080,2026-02-04 00:00:00,2026-04-01
M04221,ip,I05918,2026-01-01 00:00:00,2026-04-01
M04221,device,D04519,2026-01-01 00:00:00,2026-04-01
M04222,ip,I04731,2026-01-01 00:00:00,2026-04-01
M04222,device,D03502,2026-01-01 00:00:00,2026-04-01
M04223,ip,I02747,2026-01-01 00:00:00,2026-04-01
M04223,device,D05378,2026-01-01 00:00:00,2026-01-18
M04223,device,D00120,2026-01-18 00:00:00,2026-04-01
M04224,ip,I04800,2026-01-01 00:00:00,2026-04-01
M04224,device,D04149,2026-01-01 00:00:00,2026-02-05
M04224,device,D08089,2026-02-05 00:00:00,2026-04-01
M04225,ip,I01919,2026-01-01 00:00:00,2026-02-10
M04225,device,D06118,2026-01-01 00:00:00,2026-04-01
M04226,ip,I08609,2026-01-29 00:00:00,2026-04-01
M04226,device,D02073,2026-01-29 00:00:00,2026-04-01
M04227,ip,I03774,2026-01-01 00:00:00,2026-04-01
M04227,device,D03775,2026-01-01 00:00:00,2026-03-13
M04227,device,D09357,2026-03-13 00:00:00,2026-04-01
M04228,ip,I05673,2026-01-01 00:00:00,2026-04-01
M04228,device,D06009,2026-01-01 00:00:00,2026-04-01
M04229,ip,I03057,2026-01-01 00:00:00,2026-04-01
M04229,device,D01990,2026-01-01 00:00:00,2026-03-04
M04229,device,D02108,2026-03-04 00:00:00,2026-04-01
M04230,ip,I05136,2026-01-01 00:00:00,2026-04-01
M04230,device,D07422,2026-01-01 00:00:00,2026-04-01
M04231,ip,I02918,2026-01-01 00:00:00,2026-04-01
M04231,device,D05390,2026-01-01 00:00:00,2026-04-01
M04232,ip,I01099,2026-01-01 00:00:00,2026-04-01
M04232,device,D02114,2026-01-01 00:00:00,2026-02-18
M04232,device,D00710,2026-02-18 00:00:00,2026-04-01
M04233,ip,I07697,2026-01-01 00:00:00,2026-04-01
M04233,device,D09957,2026-01-01 00:00:00,2026-04-01
M04234,ip,I00378,2026-01-01 00:00:00,2026-04-01
M04234,device,D07021,2026-01-01 00:00:00,2026-02-15
M04234,device,D01492,2026-02-15 00:00:00,2026-04-01
M04235,ip,I02498,2026-01-01 00:00:00,2026-04-01
M04235,device,D07825,2026-01-01 00:00:00,2026-04-01
M04236,ip,I00772,2026-01-01 00:00:00,2026-04-01
M04236,device,D04185,2026-01-01 00:00:00,2026-03-03
M04236,device,D05972,2026-03-03 00:00:00,2026-04-01
M04237,ip,I01093,2026-01-01 00:00:00,2026-04-01
M04237,device,D04789,2026-01-01 00:00:00,2026-03-17
M04237,device,D09483,2026-03-17 00:00:00,2026-04-01
M04238,ip,I03037,2026-01-01 00:00:00,2026-04-01
M04238,device,D03726,2026-01-01 00:00:00,2026-03-01
M04238,device,D08433,2026-03-01 00:00:00,2026-04-01
M04239,ip,I09477,2026-01-01 00:00:00,2026-04-01
M04239,device,D09871,2026-01-01 00:00:00,2026-04-01
M04240,ip,I00231,2026-01-01 00:00:00,2026-04-01
M04240,device,D08448,2026-01-01 00:00:00,2026-02-03
M04240,device,D01392,2026-02-03 00:00:00,2026-04-01
M04241,ip,I03775,2026-01-01 00:00:00,2026-02-06
M04241,device,D02304,2026-01-01 00:00:00,2026-02-06
M04242,ip,I09729,2026-01-01 00:00:00,2026-04-01
M04242,device,D05566,2026-01-01 00:00:00,2026-04-01
M04243,ip,I00593,2026-03-22 00:00:00,2026-02-15
M04243,device,D01096,2026-03-22 00:00:00,2026-03-27
M04243,device,D01436,2026-03-27 00:00:00,2026-04-01
M04244,ip,I08850,2026-01-01 00:00:00,2026-04-01
M04244,device,D00455,2026-01-01 00:00:00,2026-04-01
M04245,ip,I09953,2026-01-01 00:00:00,2026-02-15
M04245,device,D01531,2026-01-01 00:00:00,2026-01-21
M04245,device,D09442,2026-01-21 00:00:00,2026-04-01
M04246,ip,I03376,2026-01-01 00:00:00,2026-04-01
M04246,device,D06117,2026-01-01 00:00:00,2026-02-03
M04246,device,D05865,2026-02-03 00:00:00,2026-04-01
M04247,ip,I09001,2026-01-01 00:00:00,2026-02-24
M04247,device,D02431,2026-01-01 00:00:00,2026-04-01
M04248,ip,I07951,2026-03-16 00:00:00,2026-04-01
M04248,device,D03347,2026-03-16 00:00:00,2026-04-01
M04249,ip,I04431,2026-01-01 00:00:00,2026-04-01
M04249,device,D07589,2026-01-01 00:00:00,2026-04-01
M04250,ip,I01745,2026-01-01 00:00:00,2026-04-01
M04250,device,D01440,2026-01-01 00:00:00,2026-04-01
M04251,ip,I02176,2026-01-31 00:00:00,2026-04-01
M04251,device,D07582,2026-01-31 00:00:00,2026-04-01
M04252,ip,I08854,2026-01-01 00:00:00,2026-04-01
M04252,device,D07856,2026-01-01 00:00:00,2026-04-01
M04253,ip,I03853,2026-01-01 00:00:00,2026-04-01
M04253,device,D08248,2026-01-01 00:00:00,2026-04-01
M04254,ip,I03033,2026-01-01 00:00:00,2026-04-01
M04254,device,D06268,2026-01-01 00:00:00,2026-02-01
M04254,device,D06082,2026-02-01 00:00:00,2026-04-01
M04255,ip,I01118,2026-01-01 00:00:00,2026-04-01
M04255,device,D01979,2026-01-01 00:00:00,2026-03-04
M04255,device,D03014,2026-03-04 00:00:00,2026-04-01
M04256,ip,I03194,2026-01-01 00:00:00,2026-04-01
M04256,device,D03628,2026-01-01 00:00:00,2026-04-01
M04257,ip,I08046,2026-01-16 00:00:00,2026-04-01
M04257,device,D03631,2026-01-16 00:00:00,2026-03-09
M04257,device,D09170,2026-03-09 00:00:00,2026-04-01
M04258,ip,I00343,2026-01-01 00:00:00,2026-01-26
M04258,device,D05895,2026-01-01 00:00:00,2026-03-13
M04258,device,D02523,2026-03-13 00:00:00,2026-04-01
M04259,ip,I03039,2026-03-20 00:00:00,2026-04-01
M04259,device,D01242,2026-03-20 00:00:00,2026-04-01
M04260,ip,I09133,2026-03-24 00:00:00,2026-04-01
M04260,device,D02303,2026-03-24 00:00:00,2026-04-01
M04261,ip,I06130,2026-02-16 00:00:00,2026-04-01
M04261,device,D02644,2026-02-16 00:00:00,2026-04-01
M04262,ip,I08023,2026-01-01 00:00:00,2026-04-01
M04262,device,D00105,2026-01-01 00:00:00,2026-04-01
M04263,ip,I04641,2026-02-02 00:00:00,2026-04-01
M04263,device,D03693,2026-02-02 00:00:00,2026-04-01
M04264,ip,I09204,2026-01-01 00:00:00,2026-04-01
M04264,device,D09922,2026-01-01 00:00:00,2026-04-01
M04265,ip,I05735,2026-01-01 00:00:00,2026-04-01
M04265,device,D02558,2026-01-01 00:00:00,2026-04-01
M04266,ip,I03647,2026-01-01 00:00:00,2026-04-01
M04266,device,D01296,2026-01-01 00:00:00,2026-04-01
M04267,ip,I04187,2026-01-01 00:00:00,2026-01-28
M04267,device,D04264,2026-01-01 00:00:00,2026-01-14
M04267,device,D02729,2026-01-14 00:00:00,2026-04-01
M04268,ip,I03869,2026-01-14 00:00:00,2026-04-01
M04268,device,D01552,2026-01-14 00:00:00,2026-04-01
M04269,ip,I08777,2026-01-07 00:00:00,2026-04-01
M04269,device,D03059,2026-01-07 00:00:00,2026-03-21
M04269,device,D08130,2026-03-21 00:00:00,2026-04-01
M04270,ip,I01760,2026-02-14 00:00:00,2026-02-06
M04270,device,D02133,2026-02-14 00:00:00,2026-03-03
M04270,device,D06684,2026-03-03 00:00:00,2026-04-01
M04271,ip,I07262,2026-01-01 00:00:00,2026-04-01
M04271,device,D00075,2026-01-01 00:00:00,2026-04-01
M04272,ip,I08707,2026-03-23 00:00:00,2026-04-01
M04272,device,D05628,2026-03-23 00:00:00,2026-03-28
M04272,device,D08684,2026-03-28 00:00:00,2026-04-01
M04273,ip,I04736,2026-01-01 00:00:00,2026-04-01
M04273,device,D06917,2026-01-01 00:00:00,2026-04-01
M04274,ip,I02625,2026-01-19 00:00:00,2026-04-01
M04274,device,D05225,2026-01-19 00:00:00,2026-04-01
M04275,ip,I05717,2026-01-01 00:00:00,2026-04-01
M04275,device,D03018,2026-01-01 00:00:00,2026-04-01
M04276,ip,I04661,2026-01-01 00:00:00,2026-04-01
M04276,device,D01354,2026-01-01 00:00:00,2026-04-01
M04277,ip,I00693,2026-01-01 00:00:00,2026-04-01
M04277,device,D03764,2026-01-01 00:00:00,2026-04-01
M04278,ip,I01856,2026-01-01 00:00:00,2026-02-02
