merchant_id,volume_delta_t1_t2,refund_delta_t1_t2,network_growth_t1_t2,device_churn_t1_t2,ip_churn_t1_t2,volume_delta_t2_t3,refund_delta_t2_t3,network_growth_t2_t3,device_churn_t2_t3,ip_churn_t2_t3,volume_static_t3,refund_rate_static_t3,network_size_static_t3
M03522,540.1500000000001,0.40540540540540543,0,0.0,0.0,2054.1,0.21621621621621617,0,0.0,0.0,5566.0,0.6216216216216216,1
M03523,602.02,-0.25,-1,0.0,0.0,-223.25,0.3333333333333333,0,0.0,0.0,749.36,0.3333333333333333,2
M03524,380.0,0.0,0,0.0,0.0,-77.40999999999997,0.5,0,0.5,0.0,536.86,0.5,2
M03525,-317.80999999999995,0.0,0,0.0,0.0,-122.69000000000005,0.2222222222222222,0,0.0,0.0,1081.24,0.2222222222222222,0
M03526,62.059999999999945,0.3333333333333333,0,0.0,0.0,-14.399999999999977,-0.3333333333333333,1,0.0,0.0,693.29,0.0,3
M03527,405.4000000000001,0.125,0,0.5,0.0,-897.0100000000001,0.375,0,0.5,0.0,114.15,0.5,1
M03528,317.6499999999999,-0.16666666666666666,1,0.5,0.0,566.1700000000001,0.0,0,0.0,0.0,1184.49,0.0,3
M03529,575.26,0.0,0,0.0,0.0,-248.95000000000005,0.09090909090909091,0,0.0,0.0,1194.02,0.09090909090909091,1
M03530,87.13,0.0,0,0.5,0.0,-87.13,0.0,-1,0.0,0.0,0.0,0.0,1
M03531,73.32,0.3333333333333333,1,0.5,0.0,212.26000000000002,-0.3333333333333333,-2,0.5,0.0,358.86,0.0,1
M03532,0.0,0.0,28,0.0,1.0,3682.44,0.08333333333333333,-2,1.0,0.0,3682.44,0.08333333333333333,26
M03533,460.78999999999996,0.0,0,0.0,0.0,-871.47,0.0,0,0.0,0.0,442.34999999999997,0.0,0
M03534,39.81,0.0,0,0.0,0.0,1.6999999999999957,1.0,0,0.0,0.0,41.51,1.0,0
M03535,169.43,0.0,0,0.0,0.0,-169.43,0.0,0,0.0,0.0,0.0,0.0,0
M03536,240.3499999999999,0.027738264580369848,0,0.0,0.0,1219.67,-0.0327774583093732,2,0.5,0.0,5459.87,0.02127659574468085,4
M03537,543.62,0.2,18,1.0,1.0,-5.340000000000032,-0.2,-1,0.0,0.5,538.28,0.0,17
M03538,1368.6599999999999,0.44537815126050423,0,0.0,0.0,-1022.5299999999997,-0.20361990950226244,0,0.0,0.0,3074.54,0.38461538461538464,0
M03539,-317.29999999999995,0.0,0,0.0,0.0,471.68000000000006,0.07692307692307693,0,0.0,0.0,1417.4,0.07692307692307693,1
M03540,-305.73,-0.5,0,0.0,0.0,-176.91,0.0,-1,0.0,0.0,0.0,0.0,2
M03541,-231.28,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2
M03542,-201.34000000000003,-0.16666666666666666,1,0.5,0.0,-448.27000000000004,0.0,-1,0.5,0.0,120.32,0.0,0
M03543,-590.4699999999999,0.16666666666666666,0,0.0,0.0,200.93999999999997,-0.3333333333333333,0,0.0,0.0,392.89,0.0,1
M03544,509.01,0.0,1,0.0,0.0,-752.77,0.0,0,0.0,0.0,479.26,0.0,4
M03545,412.12,0.0,0,0.0,0.0,-577.63,0.0,0,0.0,0.0,131.98000000000002,0.0,0
M03546,230.90999999999997,0.16666666666666666,0,0.5,0.0,-590.98,-0.16666666666666666,0,0.0,0.0,329.25,0.0,0
M03547,1676.73,0.0,5,0.0,0.5,-1591.81,0.0,0,0.0,0.5,84.92,0.0,6
M03548,-630.43,0.007575757575757583,0,0.0,0.0,784.37,-0.09090909090909091,1,0.0,0.0,1643.06,0.0,1
M03549,-253.29999999999998,0.0,0,0.0,0.0,-11.43,0.0,0,0.0,0.0,32.72,0.0,2
M03550,-550.46,-0.033333333333333354,0,0.0,0.0,600.28,-0.08333333333333333,0,1.0,0.0,1218.25,0.08333333333333333,0
M03551,0.0,0.0,14,0.0,1.0,1983.98,0.0,1,1.0,0.0,1983.98,0.0,15
M03552,430.51,0.0,2,0.0,0.5,200.75000000000023,0.0,-1,0.0,0.5,1622.3200000000002,0.0,2
M03553,-917.0099999999999,0.0,0,0.0,0.0,-24.819999999999993,0.0,0,0.0,0.0,98.31,0.0,1
M03554,0.0,0.0,6,0.0,0.5,0.0,0.0,0,0.0,0.5,0.0,0.0,6
M03555,194.53,0.0,1,0.0,0.0,-110.82,0.0,2,0.0,0.0,83.71000000000001,0.0,3
M03556,524.43,0.16666666666666666,18,0.0,0.5,-450.78,-0.16666666666666666,-2,0.5,0.5,99.26,0.0,17
M03557,-311.13,0.0,0,0.0,0.0,563.52,0.0,0,0.0,0.0,563.52,0.0,0
M03558,-153.27,0.0,0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1
M03559,-697.2,0.0,11,0.0,0.5,414.13,0.0,-2,0.0,0.5,430.44,0.0,10
M03560,1118.02,0.125,0,0.0,0.0,-1084.34,-0.125,0,0.0,0.0,523.52,0.0,0
M03561,-771.58,0.0,0,0.0,0.0,724.33,0.0,0,0.0,0.0,938.47,0.0,0
M03562,94.09,0.0,-2,1.0,0.0,-94.09,0.0,0,0.0,0.0,0.0,0.0,0
M03563,0.0,0.0,1,0.0,0.5,0.0,0.0,-1,0.0,0.0,0.0,0.0,15
M03564,3010.65,-0.09051724137931035,0,0.0,0.0,-1657.9500000000003,0.005517241379310346,0,0.0,0.0,2364.22,0.04,1
M03565,-4.810000000000002,0.5,1,0.5,0.0,287.18999999999994,-0.33333333333333337,-1,0.5,0.0,497.71,0.16666666666666666,1
M03566,-602.17,-0.2,0,0.0,0.0,433.04999999999995,0.0,0,0.0,0.0,575.67,0.0,0
M03567,22.96,0.0,2,1.0,1.0,191.91,0.0,0,0.0,0.0,214.87,0.0,2
M03568,2.6200000000000045,0.16666666666666666,1,0.0,0.0,166.63,0.0,0,0.0,0.0,765.49,0.16666666666666666,1
M03569,-146.59000000000003,0.0,0,0.0,0.0,-173.99999999999997,0.0,0,0.0,0.0,71.02000000000001,0.0,0
M03570,-68.2,-0.5,0,0.0,0.0,-91.17,0.0,0,0.0,0.0,0.0,0.0,1
M03571,287.99,0.3333333333333333,0,0.0,0.0,-287.99,-0.3333333333333333,0,0.0,0.0,0.0,0.0,0
M03572,119.27000000000001,0.5,0,0.0,0.0,20.650000000000006,-0.5,0,0.0,0.0,175.27,0.0,0
M03573,723.1800000000003,-0.013574660633484163,0,0.0,0.0,-2030.75,0.01042780748663101,0,0.0,0.0,5472.89,0.05454545454545454,0
M03574,297.57,0.0,0,0.0,0.0,383.23999999999995,0.2,0,0.0,0.0,680.81,0.2,1
M03575,0.0,0.0,0,0.0,0.0,2893.03,0.0,1,1.0,1.0,2893.03,0.0,1
M03576,-785.02,-0.16666666666666666,0,0.5,0.0,624.8599999999999,0.0,0,0.0,0.0,746.05,0.0,1
M03577,300.64,-0.25,0,0.0,0.0,-537.4200000000001,0.0,0,0.0,0.0,162.95,0.0,1
M03578,-83.48000000000002,0.0,1,0.5,0.0,42.25999999999999,0.5,1,0.0,0.0,133.07999999999998,0.5,2
M03579,1242.04,0.029411764705882353,0,0.0,0.0,-163.90999999999985,0.053921568627450976,0,0.0,0.0,3291.35,0.08333333333333333,1
M03580,-1382.97,-0.09090909090909091,0,0.0,0.0,113.38,0.0,1,0.5,0.0,384.56,0.0,1
M03581,0.0,0.0,17,1.0,1.0,77.53,0.0,0,0.0,0.5,77.53,0.0,17
M03582,0.0,0.0,0,0.0,0.0,1765.1599999999999,0.07692307692307693,1,1.0,1.0,1765.1599999999999,0.07692307692307693,1
M03583,-1503.8600000000001,0.015555555555555552,0,0.0,0.0,-437.3799999999999,-0.05555555555555555,0,0.0,0.0,1376.01,0.0,0
M03584,42.71,0.0,-1,0.0,0.5,-42.71,0.0,1,0.5,0.0,0.0,0.0,16
M03585,914.4699999999998,0.0,0,0.0,0.0,-687.4699999999998,0.0,0,0.0,0.0,637.4300000000001,0.0,0
M03586,0.0,0.0,0,0.0,0.0,2603.39,0.0,2,1.0,1.0,2603.39,0.0,2
M03587,-44.14999999999998,0.0,0,0.0,0.0,110.07,0.0,0,0.0,0.0,330.96999999999997,0.0,1
M03588,-354.79999999999995,0.0,0,0.0,0.0,262.22,0.5,-1,0.0,0.0,396.3,0.5,1
M03589,117.19999999999993,0.4,-1,0.0,0.5,-61.93999999999994,0.0,-1,0.0,0.0,874.1800000000001,0.4,13
M03590,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1
M03591,334.78,0.2,0,0.0,0.0,837.2300000000001,-0.2,0,0.0,0.0,1768.64,0.0,1
M03592,-494.9999999999999,-0.15,0,0.0,0.0,253.12,-0.1,0,0.0,0.0,776.71,0.0,0
M03593,-789.3100000000001,0.0,0,0.0,0.0,-38.24000000000001,0.0,0,0.0,0.0,121.1,0.0,1
M03594,-105.38,0.0,0,0.5,0.0,21.430000000000007,0.2,0,0.0,0.0,330.82,0.2,1
M03595,-1293.4,0.2857142857142857,3,0.0,0.5,398.5199999999999,-0.2857142857142857,0,0.0,0.5,808.0899999999999,0.0,4
M03596,-613.9499999999998,0.011801016702977493,0,0.0,0.0,1729.8700000000008,-0.023529411764705882,1,0.5,0.0,8361.45,0.05,2
M03597,-428.76,0.1,0,0.0,0.0,1667.91,-0.009090909090909094,0,0.0,0.0,2902.5,0.09090909090909091,1
M03598,-169.87999999999988,0.0,1,0.5,0.0,1279.0499999999997,0.058823529411764705,-1,0.5,0.0,2669.95,0.058823529411764705,0
M03599,-344.63,0.0,0,0.0,0.0,72.53999999999996,0.0,1,0.0,0.0,824.16,0.0,2
M03600,1057.07,0.08333333333333333,0,1.0,1.0,11909.76,-0.053030303030303025,0,0.0,0.0,12966.83,0.030303030303030304,0
M03601,0.0,0.0,0,0.0,0.0,184.15,0.0,0,0.0,0.0,184.15,0.0,1
M03602,7.540000000000006,0.0,-2,0.0,0.5,48.400000000000006,0.0,-1,0.5,0.0,132.24,0.0,13
M03603,-69.05000000000001,0.2,0,0.5,0.0,677.69,-0.2,0,0.0,0.0,1123.23,0.0,2
M03604,268.2900000000001,0.0,0,0.0,0.0,75.33999999999992,0.0,-1,0.0,0.0,1322.44,0.0,0
M03605,40.47,0.0,0,0.0,0.0,-40.47,0.0,0,0.0,0.0,0.0,0.0,0
M03606,29.75,-0.3333333333333333,-2,0.5,0.0,1075.05,0.1111111111111111,0,0.5,0.0,1369.32,0.1111111111111111,2
M03607,342.4,0.0,1,0.5,0.0,-844.56,0.0,0,0.5,0.0,88.11,0.0,1
M03608,285.24,-0.125,0,0.0,0.0,672.04,0.0625,0,0.0,0.0,2318.58,0.0625,1
M03609,141.95000000000005,0.0,1,0.0,0.0,-36.56000000000006,0.3333333333333333,0,0.5,0.0,681.92,0.3333333333333333,3
M03610,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
M03611,198.14999999999998,0.3333333333333333,22,0.0,0.6666666666666666,-293.13,-0.3333333333333333,-18,0.0,0.6666666666666666,0.0,0.0,5
M03612,-291.03000000000003,0.0,0,0.0,0.0,-13.399999999999991,0.0,0,0.0,0.0,56.17,0.0,1
M03613,-1175.52,0.0,0,0.0,0.0,-241.08000000000004,0.0,0,0.0,0.0,653.9,0.0,1
M03614,-367.3699999999999,0.0111111111111111,0,0.0,0.0,-663.2,-0.1111111111111111,0,0.0,0.0,290.7,0.0,2
M03615,-360.87,0.0,0,0.0,0.0,43.48,0.0,0,0.0,0.0,65.91,0.0,0
M03616,0.0,0.0,0,0.0,0.0,2400.4900000000002,0.05,0,1.0,1.0,2400.4900000000002,0.05,0
M03617,123.4,0.0,1,0.0,0.0,125.41,0.0,0,0.0,0.0,248.81,0.0,2
M03618,3886.2,-0.0416784004505773,2,0.5,0.0,-4525.780000000001,0.013646055437100213,0,0.5,0.0,3964.7999999999997,0.02857142857142857,2
M03619,439.89,0.09090909090909091,0,0.0,0.0,-657.7,-0.09090909090909091,0,0.0,0.0,446.55,0.0,1
M03620,-679.7399999999998,0.07692307692307693,0,0.0,0.0,900.6499999999996,0.04072398190045248,0,0.0,0.0,2271.99,0.11764705882352941,0
M03621,-1002.3000000000002,0.019323671497584544,17,0.5,0.5,-1274.2999999999997,-0.06376811594202898,-4,0.0,0.5,1402.0900000000001,0.06666666666666667,15
M03622,-1241.47,0.2777777777777778,0,0.0,0.0,373.18000000000006,0.42857142857142855,-1,0.0,0.0,1526.48,0.7619047619047619,1
M03623,804.77,0.0,0,0.0,0.0,-1348.6200000000001,0.0,0,0.0,0.0,103.82,0.0,2
M03624,0.0,0.0,0,0.0,0.0,1483.8100000000002,0.08333333333333333,0,1.0,1.0,1483.8100000000002,0.08333333333333333,0
M03625,846.8499999999999,-0.034324942791762014,0,0.0,0.0,-1338.1599999999999,-0.05263157894736842,1,0.5,0.0,1431.79,0.0,1
M03626,49.34000000000003,-0.2,1,0.0,0.0,320.79999999999995,0.0,0,0.0,0.0,773.48,0.0,2
M03627,-385.28000000000003,0.0,18,0.0,0.5,-2.7800000000000296,0.0,-1,0.0,0.5,261.14,0.0,19
M03628,646.7299999999996,0.010465724751439039,0,0.0,0.0,-1722.8799999999997,0.023717948717948717,0,0.5,0.0,3203.77,0.075,0
M03629,-222.92,0.0,0,0.0,0.0,501.55999999999995,0.0,0,0.0,0.0,563.16,0.0,0
M03630,0.0,0.0,0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1
M03631,823.0999999999999,-0.15079365079365079,-1,0.5,0.0,-1048.3199999999997,-0.07142857142857142,0,0.0,0.0,1018.4000000000001,0.0,0
M03632,-107.03999999999999,0.0,0,0.0,0.0,-27.85,0.0,0,0.5,0.0,0.0,0.0,0
M03633,238.2299999999998,-0.18181818181818182,-1,0.0,0.0,-807.01,0.14285714285714285,0,0.0,0.0,500.07,0.14285714285714285,0
M03634,4912.19,0.0851063829787234,0,1.0,1.0,2326.500000000001,0.0031289111389236623,0,0.5,0.0,7238.6900000000005,0.08823529411764706,0
M03635,0.0,0.0,0,0.0,0.0,39.19,0.0,0,0.0,0.0,39.19,0.0,1
M03636,0.0,0.0,0,0.0,0.0,575.6800000000001,0.3333333333333333,0,1.0,1.0,575.6800000000001,0.3333333333333333,0
M03637,138.92999999999984,-0.043478260869565216,0,0.0,0.0,290.1099999999997,0.13793103448275862,0,0.0,0.0,3130.91,0.13793103448275862,2
M03638,1368.17,0.0,0,1.0,1.0,440.0999999999999,0.10526315789473684,2,0.5,0.0,1808.27,0.10526315789473684,2
M03639,613.9,0.0,0,0.0,0.0,-437.86,0.0,0,0.0,0.0,376.63,0.0,1
M03640,5367.91,0.416298675230831,22,0.0,0.0,793.9799999999996,0.05371813777122392,-2,0.0,0.0,11685.89,0.5643564356435643,20
M03641,583.6200000000001,0.0,0,0.0,0.0,-398.19000000000005,0.25,0,0.0,0.0,366.99,0.25,2
M03642,678.9499999999999,0.0,0,0.0,0.0,167.93000000000006,0.125,0,0.0,0.0,1251.01,0.125,1
M03643,-2059.5400000000004,-0.016564952048823023,0,0.0,0.0,-387.77999999999975,0.009557945041816007,0,0.0,0.0,2303.4,0.07407407407407407,2
M03644,2094.2000000000003,0.06666666666666665,0,0.0,0.0,-2316.28,-0.16666666666666666,0,0.0,0.0,451.1,0.0,3
M03645,-56.11999999999989,-0.11764705882352941,0,0.0,0.0,503.90999999999985,0.06666666666666667,0,0.0,0.0,2809.4,0.06666666666666667,0
M03646,440.92,0.0,0,0.0,0.0,-260.06,0.0,1,0.0,0.0,180.86,0.0,2
M03647,2008.19,0.11764705882352941,2,1.0,1.0,851.0,-0.11764705882352941,1,0.0,0.0,2859.19,0.0,3
M03648,553.64,0.0,0,1.0,1.0,347.2900000000001,0.0,0,0.0,0.0,900.9300000000001,0.0,0
M03649,-210.39,0.0,24,0.0,0.5,11.919999999999987,0.0,-1,0.0,0.5,139.67,0.0,23
M03650,-828.5400000000002,0.25,-1,0.5,0.0,96.71000000000004,-0.04999999999999999,0,0.0,0.0,570.24,0.2,1
M03651,0.0,0.0,0,0.0,0.0,1609.28,0.14285714285714285,0,1.0,1.0,1609.28,0.14285714285714285,0
M03652,140.57000000000062,0.023715415019762848,0,0.0,0.0,883.3399999999992,-0.0037878787878787915,0,0.0,0.0,6457.69,0.041666666666666664,2
M03653,1622.73,-0.16666666666666666,0,0.0,0.0,-1883.1200000000001,0.3333333333333333,0,0.0,0.0,474.07,0.3333333333333333,0
M03654,0.0,0.0,0,0.0,0.0,1065.9,0.0,2,1.0,1.0,1065.9,0.0,2
M03655,403.87,0.0,0,1.0,1.0,-260.64,0.0,0,0.0,0.0,143.23000000000002,0.0,0
M03656,690.71,0.0,0,0.0,0.0,-241.0,0.0,0,0.0,0.0,704.94,0.0,1
M03657,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
M03658,128.64,0.0,1,0.0,0.0,-76.43999999999998,0.0,0,0.0,0.0,52.2,0.0,2
M03659,275.89,0.0,2,1.0,1.0,710.81,0.0,0,0.0,0.0,986.6999999999999,0.0,2
M03660,258.21000000000004,0.0,1,0.0,0.0,-244.85000000000002,0.0,0,0.5,0.0,78.74,0.0,6
M03661,-80.88999999999987,-0.0888888888888889,2,0.5,0.0,-495.75,0.05555555555555555,-3,0.5,0.0,416.45000000000005,0.16666666666666666,1
M03662,0.0,0.0,0,1.0,1.0,642.21,0.0,2,0.5,0.0,642.21,0.0,2
M03663,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1
M03664,100.91,0.0,-1,0.5,0.0,-72.66,0.0,0,0.0,0.0,28.25,0.0,0
M03665,662.0899999999999,0.0,0,0.5,0.0,-402.3599999999999,0.0,0,0.5,0.0,661.6700000000001,0.0,0
M03666,0.0,0.0,0,0.0,0.0,420.22999999999996,0.25,0,0.0,0.0,420.22999999999996,0.25,0
M03667,25.97,0.0,0,0.0,0.0,-200.34,0.0,0,0.0,0.0,0.0,0.0,1
M03668,-398.2699999999995,-0.037037037037037035,0,0.5,0.0,1391.3400000000001,0.019230769230769232,0,0.0,0.0,6492.900000000001,0.019230769230769232,1
M03669,2118.57,0.0625,2,1.0,1.0,92.59999999999991,-0.0625,1,0.0,0.0,2211.17,0.0,3
M03670,-148.07000000000002,0.0,0,0.5,0.0,502.16999999999996,0.0,0,0.5,0.0,635.51,0.0,0
M03671,-584.52,-0.125,-1,0.5,0.0,-138.96999999999997,0.0,0,0.0,0.0,449.82,0.0,0
M03672,165.49,0.0,0,0.0,0.0,-292.03999999999996,0.0,0,0.0,0.0,136.98000000000002,0.0,1
M03673,25.26,0.0,0,0.0,0.0,9.2,0.0,1,0.0,0.0,34.46,0.0,1
M03674,773.34,0.0,24,1.0,1.0,2172.27,0.1,0,0.5,0.5,2945.61,0.1,24
M03675,-322.76,0.2222222222222222,0,0.0,0.0,-392.39999999999986,-0.2222222222222222,1,0.5,0.0,867.94,0.0,2
M03676,139.69,0.0,0,0.0,0.0,-34.91,0.0,0,0.0,0.0,112.41,0.0,1
M03677,134.0,-0.25,0,0.0,0.0,491.12,0.16666666666666666,0,0.0,0.0,1030.99,0.16666666666666666,2
M03678,0.0,0.0,3,0.0,0.5,1503.95,0.0,-15,1.0,0.5,1503.95,0.0,4
M03679,329.96999999999997,0.0,0,1.0,1.0,460.75000000000006,0.0,0,0.0,0.0,790.72,0.0,0
M03680,1025.9500000000007,-0.07017543859649122,0,0.0,0.0,-851.2300000000005,0.07407407407407407,0,0.0,0.0,5298.29,0.07407407407407407,0
M03681,1788.7399999999998,0.016666666666666666,1,0.0,0.0,258.5,0.02777777777777778,-1,0.0,0.0,6667.25,0.044444444444444446,2
M03682,79.21000000000001,0.0,-2,0.0,0.5,373.37,0.0,0,0.0,0.0,505.56,0.0,15
M03683,-241.44,0.0,-1,0.5,0.0,385.51,0.0,0,0.0,0.0,418.13,0.0,1
M03684,906.1299999999999,0.14285714285714285,0,0.0,0.0,-384.5899999999999,-0.14285714285714285,1,0.5,0.0,680.05,0.0,2
M03685,-2.859999999999985,0.0,0,0.5,0.0,71.94,0.0,0,0.0,0.0,292.99,0.0,0
M03686,145.19,0.0,0,0.0,0.0,281.67,0.0,-1,0.5,0.0,426.86,0.0,1
M03687,-376.3699999999999,0.023809523809523808,0,0.0,0.0,-329.0400000000001,0.05555555555555555,0,0.5,0.0,623.11,0.2222222222222222,3
M03688,1754.6799999999994,-0.07137978142076504,0,0.5,0.0,235.9900000000007,0.035394932935916536,-1,0.5,0.0,6219.64,0.06818181818181818,0
M03689,416.5499999999997,0.003030303030303029,0,0.5,0.0,-1592.9099999999996,0.09710144927536232,-1,0.5,0.0,2019.45,0.13043478260869565,0
M03690,787.0699999999999,-0.024242424242424246,0,0.5,0.0,-1699.27,0.18333333333333335,0,0.0,0.0,790.62,0.25,0
M03691,0.0,0.0,-1,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
M03692,72.36,0.0,0,0.0,0.0,-72.36,0.0,0,0.0,0.0,0.0,0.0,1
M03693,3803.55,-0.16666666666666666,4,0.0,0.5,-4244.240000000001,0.0,0,0.0,0.5,235.35999999999999,0.0,4
M03694,1932.63,-0.1111111111111111,0,0.5,0.0,-887.1199999999999,0.024390243902439025,3,0.5,1.0,3557.8900000000003,0.024390243902439025,4
M03695,-517.61,0.0,0,0.0,0.0,625.8000000000001,0.0,0,0.0,0.0,1235.6100000000001,0.0,1
M03696,314.27,0.3333333333333333,0,0.0,0.0,92.24000000000001,-0.3333333333333333,0,0.0,0.0,641.78,0.0,0
M03697,1508.5700000000002,0.05124223602484472,0,0.0,0.0,-2138.6000000000004,-0.08695652173913043,1,0.0,0.0,1745.49,0.0,2
M03698,1491.3800000000003,0.125,0,0.0,0.0,-559.5800000000004,0.5,0,0.0,0.0,1832.29,0.75,0
M03699,-10.289999999999964,0.07407407407407407,1,0.5,0.0,-1244.0800000000004,-0.07407407407407407,1,0.5,0.0,1763.1999999999998,0.0,2
M03700,-10.51,0.0,0,0.0,0.0,84.46,0.0,0,0.0,0.0,84.46,0.0,0
M03701,-1210.01,0.3166666666666667,0,0.0,0.0,486.81999999999994,-0.4,0,0.0,0.0,1033.87,0.0,0
M03702,-1296.8400000000006,0.005602240896358544,0,0.0,0.0,985.81,0.014066496163682864,0,0.0,0.0,4460.03,0.043478260869565216,0
M03703,334.94000000000005,0.2857142857142857,0,0.5,0.0,-2.4700000000000273,-0.2857142857142857,-1,0.5,0.0,494.18,0.0,0
M03704,-816.4599999999998,-0.07692307692307693,0,0.0,0.0,675.28,0.08333333333333333,0,0.0,0.0,1733.45,0.08333333333333333,1
M03705,-332.7600000000001,0.3333333333333333,0,0.0,0.0,689.26,-0.16666666666666666,0,0.0,0.0,874.17,0.16666666666666666,3
M03706,-50.70999999999998,-0.3333333333333333,0,0.0,0.0,895.1000000000001,0.1111111111111111,0,0.0,0.0,1126.9,0.1111111111111111,0
M03707,1469.4,-0.03308823529411765,1,0.0,0.0,943.5499999999997,0.031194295900178255,-1,0.0,0.0,3867.45,0.06060606060606061,2
M03708,241.92999999999998,0.0,1,0.0,0.5,-205.92999999999998,0.0,-2,0.0,0.5,36.0,0.0,2
M03709,409.8,0.0,0,0.0,0.0,-298.2,0.5,-1,0.0,0.0,138.44,0.5,1
M03710,439.75,0.25,0,0.5,0.0,33.54000000000008,-0.25,0,0.0,0.0,626.3100000000001,0.0,0
M03711,391.94,0.0,24,1.0,1.0,783.8,0.07692307692307693,-4,0.0,0.5,1175.74,0.07692307692307693,20
M03712,0.0,0.0,2,1.0,1.0,365.40999999999997,0.0,0,0.0,0.0,365.40999999999997,0.0,2
M03713,1329.06,0.0,1,1.0,1.0,1335.5100000000002,0.1111111111111111,0,0.0,0.0,2664.57,0.1111111111111111,1
M03714,0.0,0.0,27,0.0,1.0,1551.3999999999999,0.14285714285714285,0,1.0,0.0,1551.3999999999999,0.14285714285714285,27
M03715,211.04000000000002,0.0,1,1.0,1.0,3502.89,0.029411764705882353,0,0.0,0.0,3713.93,0.029411764705882353,1
M03716,-71.41,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2
M03717,203.29999999999995,0.10980392156862746,0,0.0,0.0,-258.8399999999999,-0.1050420168067227,0,0.0,0.0,1483.73,0.07142857142857142,0
M03718,-1469.1599999999999,0.23076923076923078,0,0.0,0.0,2188.7599999999998,-0.23076923076923078,1,0.0,0.0,3535.93,0.0,1
M03719,-28.149999999999977,0.0,21,0.0,0.5,67.78999999999996,0.0,-2,0.0,0.5,725.5,0.0,19
M03720,-875.9600000000002,0.42857142857142855,0,0.0,0.0,16.25,-0.22857142857142854,0,0.0,0.0,605.37,0.2,2
M03721,-727.3,-0.18181818181818182,0,0.0,0.0,17.090000000000032,0.0,0,0.0,0.0,870.33,0.0,3
M03722,-1331.21,0.02121212121212121,0,0.5,0.0,724.81,-0.06666666666666667,0,0.5,0.0,2335.06,0.0,1
M03723,509.68,0.125,0,0.5,0.0,624.48,-0.125,0,0.0,0.0,1644.7,0.0,0
M03724,1304.2099999999998,-0.125,0,0.5,0.0,-846.2599999999998,0.0,0,0.0,0.0,1265.48,0.0,0
M03725,120.49000000000024,0.011904761904761904,0,0.0,0.0,802.3199999999997,-0.02927927927927927,0,0.0,0.0,4446.79,0.05405405405405406,0
M03726,-1543.88,0.05714285714285716,1,0.5,0.0,-825.42,-0.2,-2,0.5,0.0,720.1,0.0,1
M03727,-70.45,0.0,18,0.5,0.5,373.24,0.0,-2,0.5,0.5,373.24,0.0,17
M03728,-114.83999999999969,-0.007177033492822962,0,0.5,0.0,-332.24000000000024,-0.0019762845849802396,0,0.5,0.0,1870.1,0.043478260869565216,1
M03729,246.21,0.0,0,0.0,0.0,-60.49000000000001,0.2,0,0.0,0.0,436.23,0.2,0
M03730,1113.38,0.0,0,0.0,0.5,-785.46,0.25,-2,0.0,0.0,351.04,0.25,26
M03731,-177.7700000000001,0.16666666666666666,0,0.0,0.0,-0.9899999999998954,-0.16666666666666666,0,0.0,0.0,638.7,0.0,1
M03732,-93.55999999999995,0.0,0,0.0,0.0,1215.18,0.13333333333333333,0,0.0,0.0,1832.18,0.13333333333333333,0
M03733,342.59000000000015,-0.046296296296296294,0,0.0,0.0,-3907.21,0.00841750841750842,0,0.0,0.0,1819.7,0.045454545454545456,1
M03734,-911.74,0.0,0,0.0,0.0,320.30999999999995,0.2,0,0.0,0.0,660.51,0.2,1
M03735,4543.81,0.03153988868274582,0,0.0,0.0,643.3499999999995,-0.10358105506353485,0,0.5,0.0,6266.4,0.018867924528301886,0
M03736,-471.31999999999994,0.0,0,0.0,0.0,-143.99,0.0,0,0.0,0.0,106.50999999999999,0.0,1
M03737,-59.070000000000164,0.07142857142857142,0,0.0,0.0,-486.6999999999998,0.011904761904761904,0,0.0,0.0,2622.0,0.08333333333333333,0
M03738,455.27,0.0,0,1.0,1.0,1395.08,0.07692307692307693,0,0.0,0.0,1850.35,0.07692307692307693,0
M03739,97.38,0.0,0,0.0,0.0,-259.45,0.0,0,0.0,0.0,65.36,0.0,0
M03740,-3386.0400000000004,-0.04296296296296297,0,0.0,0.0,2466.9500000000003,0.03439153439153439,1,0.0,0.0,4262.51,0.07142857142857142,2
M03741,994.49,0.0,0,1.0,1.0,-417.63,0.0,0,0.0,0.0,576.86,0.0,0
M03742,-147.69,0.0,0,0.0,0.0,-6.960000000000008,0.0,0,0.0,0.0,83.38,0.0,0
M03743,389.94,0.0,4,0.0,0.5,-213.15,0.0,0,0.0,0.5,176.79,0.0,4
M03744,945.22,0.0,1,1.0,1.0,4944.639999999999,0.05454545454545454,0,0.0,0.0,5889.86,0.05454545454545454,1
