settlement_id,merchant_id,settlement_account_id,amount,timestamp
S00004148,M0408,SA0385,787.41,2026-02-03 19:00:00
S00004149,M0408,SA0385,2639.12,2026-02-09 08:00:00
S00004150,M0408,SA0385,2983.78,2026-02-12 19:00:00
S00004151,M0408,SA0385,3211.01,2026-02-15 06:00:00
S00004152,M0408,SA0385,10522.75,2026-02-21 15:00:00
S00004153,M0408,SA0385,2233.68,2026-02-27 05:00:00
S00004154,M0408,SA0385,3050.99,2026-03-05 10:00:00
S00004155,M0408,SA0385,1068.86,2026-03-08 11:00:00
S00004156,M0408,SA0385,12603.26,2026-03-14 21:00:00
S00004157,M0408,SA0385,2215.0,2026-03-23 04:00:00
S00004158,M0408,SA0385,1749.55,2026-03-29 10:00:00
S00004159,M0408,SA0385,779.77,2026-04-01 10:00:00
S00004160,M0409,SA0023,395.43,2026-01-04 04:00:00
S00004161,M0409,SA0023,946.66,2026-01-07 04:00:00
S00004162,M0409,SA0023,1310.3,2026-01-16 21:00:00
S00004163,M0409,SA0023,1193.56,2026-01-28 17:00:00
S00004164,M0409,SA0023,912.08,2026-02-21 07:00:00
S00004165,M0409,SA0023,651.95,2026-03-02 18:00:00
S00004166,M0410,SA0573,16109.49,2026-01-04 06:00:00
S00004167,M0410,SA0573,2350.66,2026-01-08 02:00:00
S00004168,M0410,SA0573,7112.49,2026-01-11 02:00:00
S00004169,M0410,SA0573,3361.72,2026-01-14 01:00:00
S00004170,M0410,SA0573,9426.13,2026-01-16 20:00:00
S00004171,M0410,SA0573,22625.5,2026-01-19 22:00:00
S00004172,M0410,SA0573,15532.21,2026-01-22 04:00:00
S00004173,M0410,SA0573,10896.4,2026-01-26 03:00:00
S00004174,M0410,SA0573,4297.12,2026-01-28 04:00:00
S00004175,M0410,SA0573,17052.08,2026-01-31 20:00:00
S00004176,M0410,SA0573,2865.04,2026-02-03 22:00:00
S00004177,M0410,SA0573,4707.87,2026-02-07 02:00:00
S00004178,M0410,SA0573,11379.18,2026-02-09 19:00:00
S00004179,M0410,SA0573,14706.89,2026-02-12 05:00:00
S00004180,M0410,SA0573,5395.89,2026-02-15 08:00:00
S00004181,M0410,SA0573,9946.63,2026-02-18 17:00:00
S00004182,M0410,SA0573,4988.14,2026-02-21 16:00:00
S00004183,M0410,SA0573,4556.25,2026-02-24 15:00:00
S00004184,M0410,SA0573,2665.36,2026-02-27 07:00:00
S00004185,M0410,SA0573,2886.21,2026-03-03 00:00:00
S00004186,M0410,SA0573,4604.76,2026-03-05 10:00:00
S00004187,M0410,SA0573,12877.95,2026-03-08 23:00:00
S00004188,M0410,SA0573,29933.16,2026-03-11 17:00:00
S00004189,M0410,SA0573,2024.62,2026-03-15 03:00:00
S00004190,M0410,SA0573,10133.27,2026-03-17 18:00:00
S00004191,M0410,SA0573,18115.67,2026-03-20 06:00:00
S00004192,M0410,SA0573,7718.86,2026-03-23 21:00:00
S00004193,M0410,SA0573,1200.92,2026-03-26 15:00:00
S00004194,M0410,SA0573,6675.88,2026-03-29 05:00:00
S00004195,M0410,SA0573,8636.49,2026-04-01 06:00:00
S00004196,M0411,SA0027,4527.72,2026-01-04 04:00:00
S00004197,M0411,SA0027,4049.62,2026-01-07 22:00:00
S00004198,M0411,SA0027,3828.09,2026-01-25 17:00:00
S00004199,M0411,SA0027,620.11,2026-01-31 12:00:00
S00004200,M0411,SA0027,8115.13,2026-02-15 18:00:00
S00004201,M0411,SA0027,1026.46,2026-02-24 14:00:00
S00004202,M0411,SA0027,3075.37,2026-03-23 10:00:00
S00004203,M0411,SA0027,1526.32,2026-03-29 19:00:00
S00004204,M0412,SA0022,1175.03,2026-01-11 03:00:00
S00004205,M0412,SA0022,1177.15,2026-01-16 06:00:00
S00004206,M0412,SA0022,1926.77,2026-01-31 17:00:00
S00004207,M0412,SA0022,2489.5,2026-02-06 15:00:00
S00004208,M0412,SA0022,6373.87,2026-02-24 04:00:00
S00004209,M0412,SA0022,1210.01,2026-02-27 05:00:00
S00004210,M0412,SA0022,797.82,2026-03-14 10:00:00
S00004211,M0412,SA0022,1632.03,2026-04-01 08:00:00
S00004212,M0413,SA0297,1158.8,2026-01-07 14:00:00
S00004213,M0413,SA0297,895.31,2026-01-28 04:00:00
S00004214,M0413,SA0297,3832.06,2026-01-31 19:00:00
S00004215,M0413,SA0297,5935.69,2026-02-03 10:00:00
S00004216,M0413,SA0297,500.55,2026-02-06 05:00:00
S00004217,M0413,SA0297,677.46,2026-02-21 23:00:00
S00004218,M0413,SA0297,1212.03,2026-02-28 00:00:00
S00004219,M0413,SA0297,441.34,2026-03-08 18:00:00
S00004220,M0413,SA0297,1514.04,2026-03-20 23:00:00
S00004221,M0414,SA0527,563.29,2026-01-07 07:00:00
S00004222,M0414,SA0527,718.96,2026-01-10 07:00:00
S00004223,M0414,SA0527,5084.14,2026-01-19 17:00:00
S00004224,M0414,SA0527,413.37,2026-02-12 05:00:00
S00004225,M0414,SA0527,1441.65,2026-02-24 09:00:00
S00004226,M0414,SA0527,1004.21,2026-03-05 14:00:00
S00004227,M0414,SA0527,536.58,2026-03-15 01:00:00
S00004228,M0415,SA0306,1334.06,2026-01-16 20:00:00
S00004229,M0415,SA0306,558.02,2026-01-31 18:00:00
S00004230,M0415,SA0306,1191.18,2026-02-04 02:00:00
S00004231,M0415,SA0306,71.15,2026-03-11 16:00:00
S00004232,M0415,SA0306,1259.22,2026-03-23 15:00:00
S00004233,M0416,SA0613,890.69,2026-01-04 10:00:00
S00004234,M0416,SA0613,1637.61,2026-01-07 20:00:00
S00004235,M0416,SA0613,4105.28,2026-01-11 02:00:00
S00004236,M0416,SA0613,1205.38,2026-01-26 03:00:00
S00004237,M0416,SA0613,1167.94,2026-02-03 23:00:00
S00004238,M0416,SA0613,1659.55,2026-02-07 01:00:00
S00004239,M0416,SA0613,2123.15,2026-02-15 05:00:00
S00004240,M0416,SA0613,3664.95,2026-03-05 06:00:00
S00004241,M0416,SA0613,1657.14,2026-03-08 23:00:00
S00004242,M0416,SA0613,3186.29,2026-03-11 13:00:00
S00004243,M0416,SA0613,395.45,2026-03-14 22:00:00
S00004244,M0416,SA0613,1307.82,2026-03-17 23:00:00
S00004245,M0416,SA0613,757.51,2026-03-20 09:00:00
S00004246,M0417,SA0701,709.77,2026-02-16 03:00:00
S00004247,M0417,SA0701,1737.69,2026-04-01 04:00:00
S00004248,M0418,SA0574,4866.08,2026-01-05 01:00:00
S00004249,M0418,SA0574,5393.01,2026-01-07 10:00:00
S00004250,M0418,SA0574,7017.63,2026-01-10 16:00:00
S00004251,M0418,SA0574,42562.02,2026-01-13 18:00:00
S00004252,M0418,SA0574,3150.42,2026-01-17 03:00:00
S00004253,M0418,SA0574,3574.73,2026-01-28 21:00:00
S00004254,M0418,SA0574,5325.9,2026-01-31 22:00:00
S00004255,M0418,SA0574,1985.5,2026-02-27 22:00:00
S00004256,M0418,SA0574,2973.02,2026-03-05 17:00:00
S00004257,M0418,SA0574,2362.01,2026-03-11 23:00:00
S00004258,M0418,SA0574,7241.43,2026-03-14 13:00:00
S00004259,M0418,SA0574,3362.73,2026-03-20 19:00:00
S00004260,M0418,SA0574,2665.16,2026-03-26 10:00:00
S00004261,M0418,SA0574,2511.72,2026-03-29 20:00:00
S00004262,M0419,SA0030,26193.0,2026-01-04 09:00:00
S00004263,M0419,SA0030,9339.81,2026-01-07 09:00:00
S00004264,M0419,SA0030,3422.22,2026-01-10 05:00:00
S00004265,M0419,SA0030,15550.46,2026-01-19 14:00:00
S00004266,M0419,SA0030,3046.3,2026-01-25 20:00:00
S00004267,M0419,SA0030,7785.57,2026-01-31 07:00:00
S00004268,M0419,SA0030,3073.3,2026-02-06 07:00:00
S00004269,M0419,SA0030,4032.86,2026-02-09 20:00:00
S00004270,M0419,SA0030,23260.88,2026-02-12 05:00:00
S00004271,M0419,SA0030,2605.75,2026-03-08 20:00:00
S00004272,M0419,SA0030,6609.58,2026-03-11 15:00:00
S00004273,M0419,SA0030,8809.63,2026-03-14 05:00:00
S00004274,M0420,SA0579,509.13,2026-01-07 20:00:00
S00004275,M0420,SA0579,7781.95,2026-01-13 04:00:00
S00004276,M0420,SA0579,6195.54,2026-01-20 03:00:00
S00004277,M0420,SA0579,6497.24,2026-01-22 18:00:00
S00004278,M0420,SA0579,4867.59,2026-01-25 19:00:00
S00004279,M0420,SA0579,3320.35,2026-01-28 05:00:00
S00004280,M0420,SA0579,3111.38,2026-02-03 13:00:00
S00004281,M0420,SA0579,840.87,2026-02-06 23:00:00
S00004282,M0420,SA0579,2120.64,2026-02-09 11:00:00
S00004283,M0420,SA0579,1777.33,2026-02-15 20:00:00
S00004284,M0420,SA0579,474.53,2026-02-18 09:00:00
S00004285,M0420,SA0579,10099.21,2026-02-27 13:00:00
S00004286,M0420,SA0579,1086.08,2026-03-02 13:00:00
S00004287,M0420,SA0579,2689.72,2026-03-05 18:00:00
S00004288,M0420,SA0579,3061.03,2026-03-14 09:00:00
S00004289,M0420,SA0579,521.47,2026-03-20 11:00:00
S00004290,M0420,SA0579,3912.63,2026-03-23 22:00:00
S00004291,M0420,SA0579,1502.2,2026-03-26 11:00:00
S00004292,M0420,SA0579,2275.44,2026-04-01 09:00:00
S00004293,M0421,SA0155,1615.8,2026-01-10 09:00:00
S00004294,M0421,SA0155,6638.04,2026-02-21 11:00:00
S00004295,M0421,SA0155,5014.32,2026-02-25 02:00:00
S00004296,M0421,SA0155,2513.81,2026-03-05 23:00:00
S00004297,M0422,SA0667,857.41,2026-03-17 07:00:00
S00004298,M0423,SA0734,641.53,2026-01-07 18:00:00
S00004299,M0423,SA0734,1243.56,2026-01-22 17:00:00
S00004300,M0423,SA0734,1997.04,2026-01-25 06:00:00
S00004301,M0423,SA0734,412.85,2026-02-09 04:00:00
S00004302,M0423,SA0734,214.11,2026-02-27 14:00:00
S00004303,M0423,SA0734,2287.24,2026-03-06 00:00:00
S00004304,M0423,SA0734,460.29,2026-03-08 11:00:00
S00004305,M0423,SA0734,2045.42,2026-03-17 15:00:00
S00004306,M0423,SA0734,5468.23,2026-03-23 22:00:00
S00004307,M0423,SA0734,520.07,2026-04-01 11:00:00
S00004308,M0424,SA0064,9616.61,2026-01-04 21:00:00
S00004309,M0424,SA0064,11235.34,2026-01-07 20:00:00
S00004310,M0424,SA0064,9928.71,2026-01-10 07:00:00
S00004311,M0424,SA0064,4806.26,2026-01-13 23:00:00
S00004312,M0424,SA0064,7237.8,2026-01-16 08:00:00
S00004313,M0424,SA0064,8035.87,2026-01-19 04:00:00
S00004314,M0424,SA0064,3889.39,2026-01-22 17:00:00
S00004315,M0424,SA0064,15774.26,2026-01-25 05:00:00
S00004316,M0424,SA0064,3921.63,2026-01-28 15:00:00
S00004317,M0424,SA0064,8755.08,2026-01-31 06:00:00
S00004318,M0424,SA0064,7695.93,2026-02-03 05:00:00
S00004319,M0424,SA0064,12963.64,2026-02-07 02:00:00
S00004320,M0424,SA0064,10212.3,2026-02-09 08:00:00
S00004321,M0424,SA0064,6739.64,2026-02-13 02:00:00
S00004322,M0424,SA0064,8693.76,2026-02-16 03:00:00
S00004323,M0424,SA0064,18248.28,2026-02-18 18:00:00
S00004324,M0424,SA0064,7338.86,2026-02-21 22:00:00
S00004325,M0424,SA0064,9609.16,2026-02-24 11:00:00
S00004326,M0424,SA0064,9058.83,2026-02-27 10:00:00
S00004327,M0424,SA0064,5741.8,2026-03-02 06:00:00
S00004328,M0424,SA0064,9671.34,2026-03-05 05:00:00
S00004329,M0424,SA0064,7809.36,2026-03-08 20:00:00
S00004330,M0424,SA0064,3291.78,2026-03-11 13:00:00
S00004331,M0424,SA0064,3865.46,2026-03-14 18:00:00
S00004332,M0424,SA0064,6245.95,2026-03-17 16:00:00
S00004333,M0424,SA0064,15071.25,2026-03-20 12:00:00
S00004334,M0424,SA0064,3468.55,2026-03-23 19:00:00
S00004335,M0424,SA0064,5085.69,2026-03-26 21:00:00
S00004336,M0424,SA0064,5767.09,2026-03-29 12:00:00
S00004337,M0424,SA0064,6789.03,2026-04-01 08:00:00
S00004338,M0425,SA0074,23988.82,2026-01-07 11:00:00
S00004339,M0425,SA0074,31776.23,2026-01-10 19:00:00
S00004340,M0425,SA0074,2250.71,2026-01-16 19:00:00
S00004341,M0425,SA0074,8244.49,2026-01-22 11:00:00
S00004342,M0425,SA0074,30830.51,2026-01-28 16:00:00
S00004343,M0425,SA0074,14268.32,2026-01-31 07:00:00
S00004344,M0425,SA0074,29645.44,2026-02-03 22:00:00
S00004345,M0425,SA0074,9995.24,2026-02-06 18:00:00
S00004346,M0425,SA0074,2654.08,2026-02-09 12:00:00
S00004347,M0425,SA0074,9270.48,2026-02-12 14:00:00
S00004348,M0425,SA0074,2293.26,2026-02-24 17:00:00
S00004349,M0425,SA0074,11948.99,2026-02-27 07:00:00
S00004350,M0425,SA0074,22756.24,2026-03-02 19:00:00
S00004351,M0425,SA0074,12555.48,2026-03-08 13:00:00
S00004352,M0425,SA0074,21526.19,2026-03-17 08:00:00
S00004353,M0425,SA0074,4012.08,2026-03-20 08:00:00
S00004354,M0425,SA0074,16831.34,2026-03-23 16:00:00
S00004355,M0425,SA0074,42431.97,2026-03-26 08:00:00
S00004356,M0425,SA0074,2254.01,2026-03-29 23:00:00
S00004357,M0426,SA0523,5092.01,2026-02-27 16:00:00
S00004358,M0426,SA0523,3305.93,2026-03-18 02:00:00
S00004359,M0427,SA0108,13942.56,2026-01-13 10:00:00
S00004360,M0427,SA0108,6567.35,2026-01-22 22:00:00
S00004361,M0427,SA0108,5685.66,2026-01-25 14:00:00
S00004362,M0427,SA0108,5093.16,2026-01-28 20:00:00
S00004363,M0427,SA0108,3855.85,2026-02-06 11:00:00
S00004364,M0427,SA0108,5262.91,2026-02-09 17:00:00
S00004365,M0427,SA0108,4291.7,2026-03-02 08:00:00
S00004366,M0427,SA0108,3421.01,2026-03-08 10:00:00
S00004367,M0427,SA0108,8624.98,2026-03-11 04:00:00
S00004368,M0427,SA0108,4691.53,2026-03-17 09:00:00
S00004369,M0427,SA0108,4132.76,2026-03-23 07:00:00
S00004370,M0427,SA0108,2687.57,2026-03-26 20:00:00
S00004371,M0428,SA0727,4582.0,2026-01-10 13:00:00
S00004372,M0428,SA0727,4272.42,2026-01-13 07:00:00
S00004373,M0428,SA0727,526.32,2026-01-25 22:00:00
S00004374,M0428,SA0727,2395.34,2026-01-29 00:00:00
S00004375,M0428,SA0727,3152.3,2026-01-31 04:00:00
S00004376,M0428,SA0727,6786.69,2026-02-04 03:00:00
S00004377,M0428,SA0727,10193.28,2026-02-07 02:00:00
S00004378,M0428,SA0727,672.25,2026-02-15 20:00:00
S00004379,M0428,SA0727,5025.74,2026-03-02 15:00:00
S00004380,M0428,SA0727,396.7,2026-03-09 03:00:00
S00004381,M0428,SA0727,726.15,2026-03-11 12:00:00
S00004382,M0428,SA0727,989.22,2026-03-15 01:00:00
S00004383,M0428,SA0727,1703.12,2026-03-17 20:00:00
S00004384,M0428,SA0727,2294.24,2026-03-20 07:00:00
S00004385,M0428,SA0727,1667.54,2026-03-30 02:00:00
S00004386,M0428,SA0727,4746.84,2026-04-01 05:00:00
S00004387,M0429,SA0406,1233.17,2026-02-06 05:00:00
S00004388,M0430,SA0431,4724.02,2026-01-04 22:00:00
S00004389,M0430,SA0431,385.31,2026-01-07 13:00:00
S00004390,M0430,SA0431,4867.91,2026-01-10 21:00:00
S00004391,M0430,SA0431,4562.45,2026-01-17 01:00:00
S00004392,M0430,SA0431,3604.17,2026-01-19 10:00:00
S00004393,M0430,SA0431,2729.89,2026-01-23 02:00:00
S00004394,M0430,SA0431,3805.45,2026-01-25 20:00:00
S00004395,M0430,SA0431,4262.98,2026-01-28 17:00:00
S00004396,M0430,SA0431,3290.63,2026-02-03 17:00:00
S00004397,M0430,SA0431,8726.91,2026-02-06 14:00:00
S00004398,M0430,SA0431,5978.89,2026-02-12 14:00:00
S00004399,M0430,SA0431,2411.71,2026-02-15 17:00:00
S00004400,M0430,SA0431,866.69,2026-02-18 19:00:00
S00004401,M0430,SA0431,1323.47,2026-02-21 15:00:00
S00004402,M0430,SA0431,3670.14,2026-02-24 16:00:00
S00004403,M0430,SA0431,10501.75,2026-02-27 09:00:00
S00004404,M0430,SA0431,9378.9,2026-03-02 07:00:00
S00004405,M0430,SA0431,2973.44,2026-03-05 16:00:00
S00004406,M0430,SA0431,3217.34,2026-03-08 08:00:00
S00004407,M0430,SA0431,2682.76,2026-03-11 18:00:00
S00004408,M0430,SA0431,2102.62,2026-03-14 09:00:00
S00004409,M0430,SA0431,8398.56,2026-03-17 18:00:00
S00004410,M0430,SA0431,4874.91,2026-03-20 13:00:00
S00004411,M0430,SA0431,6184.6,2026-03-26 21:00:00
S00004412,M0430,SA0431,2175.1,2026-03-30 00:00:00
S00004413,M0430,SA0431,4310.76,2026-04-01 17:00:00
S00004414,M0431,SA0646,3311.21,2026-01-04 04:00:00
S00004415,M0431,SA0646,2600.21,2026-01-22 08:00:00
S00004416,M0431,SA0646,662.43,2026-02-13 03:00:00
S00004417,M0431,SA0646,933.15,2026-02-15 09:00:00
S00004418,M0431,SA0646,1267.44,2026-02-18 10:00:00
S00004419,M0431,SA0646,2277.88,2026-03-11 18:00:00
S00004420,M0431,SA0646,7688.86,2026-03-14 20:00:00
S00004421,M0431,SA0646,1385.11,2026-03-17 18:00:00
S00004422,M0431,SA0646,972.85,2026-03-23 23:00:00
S00004423,M0431,SA0646,1593.73,2026-03-26 23:00:00
S00004424,M0432,SA0163,7802.83,2026-01-17 00:00:00
S00004425,M0432,SA0163,1661.13,2026-02-01 02:00:00
S00004426,M0432,SA0163,1978.0,2026-02-15 06:00:00
S00004427,M0432,SA0163,2331.08,2026-02-27 15:00:00
S00004428,M0432,SA0163,5791.61,2026-03-06 00:00:00
S00004429,M0432,SA0163,7604.63,2026-03-30 00:00:00
S00004430,M0433,SA0417,1444.7,2026-01-25 21:00:00
S00004431,M0433,SA0417,1723.73,2026-02-10 00:00:00
S00004432,M0433,SA0417,7458.63,2026-02-18 05:00:00
S00004433,M0433,SA0417,1013.75,2026-03-17 13:00:00
S00004434,M0433,SA0417,996.72,2026-03-23 21:00:00
S00004435,M0433,SA0417,9539.33,2026-03-26 12:00:00
S00004436,M0433,SA0417,1909.95,2026-03-29 05:00:00
S00004437,M0434,SA0750,3481.24,2026-01-04 08:00:00
S00004438,M0434,SA0750,1191.94,2026-01-10 05:00:00
S00004439,M0434,SA0750,983.62,2026-01-14 02:00:00
S00004440,M0434,SA0750,1459.6,2026-01-16 07:00:00
S00004441,M0434,SA0750,3606.31,2026-01-22 13:00:00
S00004442,M0434,SA0750,10679.04,2026-02-03 22:00:00
S00004443,M0434,SA0750,803.67,2026-02-06 06:00:00
S00004444,M0434,SA0750,1887.21,2026-02-09 18:00:00
S00004445,M0434,SA0750,698.89,2026-02-15 21:00:00
S00004446,M0434,SA0750,684.34,2026-02-21 11:00:00
S00004447,M0434,SA0750,4369.11,2026-02-28 02:00:00
S00004448,M0434,SA0750,827.38,2026-03-06 01:00:00
S00004449,M0434,SA0750,17545.77,2026-03-09 00:00:00
S00004450,M0434,SA0750,4551.49,2026-03-14 10:00:00
S00004451,M0434,SA0750,504.24,2026-03-17 16:00:00
S00004452,M0434,SA0750,6272.19,2026-03-20 11:00:00
S00004453,M0434,SA0750,2668.06,2026-03-27 00:00:00
S00004454,M0434,SA0750,5686.52,2026-04-01 17:00:00
S00004455,M0435,SA0017,1100.8,2026-02-06 22:00:00
S00004456,M0435,SA0017,2060.51,2026-03-02 05:00:00
S00004457,M0435,SA0017,632.51,2026-03-08 06:00:00
S00004458,M0436,SA0132,17860.8,2026-01-19 05:00:00
S00004459,M0436,SA0132,4284.77,2026-02-06 08:00:00
S00004460,M0437,SA0110,4617.05,2026-01-07 21:00:00
S00004461,M0437,SA0110,269.49,2026-01-10 08:00:00
S00004462,M0437,SA0110,2418.36,2026-01-13 04:00:00
S00004463,M0437,SA0110,4090.87,2026-01-16 15:00:00
S00004464,M0437,SA0110,1534.94,2026-01-22 04:00:00
S00004465,M0437,SA0110,1769.39,2026-01-25 23:00:00
S00004466,M0437,SA0110,708.75,2026-02-01 02:00:00
S00004467,M0437,SA0110,340.55,2026-02-09 21:00:00
S00004468,M0437,SA0110,467.67,2026-02-12 22:00:00
S00004469,M0437,SA0110,1100.31,2026-02-24 06:00:00
S00004470,M0437,SA0110,2037.55,2026-03-12 02:00:00
S00004471,M0437,SA0110,2244.64,2026-03-17 09:00:00
S00004472,M0437,SA0110,692.64,2026-03-26 20:00:00
S00004473,M0437,SA0110,566.27,2026-03-29 13:00:00
S00004474,M0438,SA0252,472.07,2026-01-22 16:00:00
S00004475,M0439,SA0083,3313.17,2026-03-14 04:00:00
S00004476,M0440,SA0130,25911.77,2026-01-08 00:00:00
S00004477,M0440,SA0130,9979.64,2026-01-19 20:00:00
S00004478,M0440,SA0130,9445.24,2026-01-22 22:00:00
S00004479,M0440,SA0130,9571.2,2026-01-31 12:00:00
S00004480,M0440,SA0130,23302.02,2026-02-06 12:00:00
S00004481,M0440,SA0130,17115.35,2026-02-09 04:00:00
S00004482,M0440,SA0130,12953.74,2026-02-13 00:00:00
S00004483,M0440,SA0130,5539.25,2026-02-15 11:00:00
S00004484,M0440,SA0130,1538.94,2026-02-18 20:00:00
S00004485,M0440,SA0130,3944.28,2026-02-27 16:00:00
S00004486,M0440,SA0130,8484.91,2026-03-05 09:00:00
S00004487,M0440,SA0130,6527.22,2026-03-08 15:00:00
S00004488,M0440,SA0130,28282.27,2026-03-12 02:00:00
S00004489,M0440,SA0130,2776.4,2026-03-14 06:00:00
S00004490,M0440,SA0130,49621.63,2026-03-17 20:00:00
S00004491,M0440,SA0130,12193.18,2026-03-20 06:00:00
S00004492,M0440,SA0130,16429.04,2026-03-23 12:00:00
S00004493,M0440,SA0130,4394.2,2026-04-01 13:00:00
S00004494,M0441,SA0640,1503.95,2026-01-04 09:00:00
S00004495,M0441,SA0640,1418.34,2026-01-16 11:00:00
S00004496,M0441,SA0640,3186.23,2026-01-19 14:00:00
S00004497,M0441,SA0640,1787.6,2026-01-26 01:00:00
S00004498,M0441,SA0640,5113.81,2026-02-04 02:00:00
S00004499,M0441,SA0640,2435.74,2026-02-09 07:00:00
S00004500,M0441,SA0640,1323.04,2026-02-18 04:00:00
S00004501,M0441,SA0640,700.15,2026-03-14 17:00:00
S00004502,M0441,SA0640,550.41,2026-03-17 20:00:00
S00004503,M0441,SA0640,509.35,2026-03-23 22:00:00
S00004504,M0441,SA0640,566.68,2026-03-29 20:00:00
S00004505,M0442,SA0349,2651.68,2026-01-05 00:00:00
S00004506,M0442,SA0349,1816.29,2026-01-14 03:00:00
S00004507,M0442,SA0349,938.03,2026-01-19 13:00:00
S00004508,M0442,SA0349,987.63,2026-01-22 10:00:00
S00004509,M0442,SA0349,1663.17,2026-01-25 14:00:00
S00004510,M0442,SA0349,2331.08,2026-01-28 09:00:00
S00004511,M0442,SA0349,555.42,2026-01-31 11:00:00
S00004512,M0442,SA0349,1550.68,2026-02-03 13:00:00
S00004513,M0442,SA0349,3055.8,2026-02-15 04:00:00
S00004514,M0442,SA0349,856.08,2026-02-19 00:00:00
S00004515,M0442,SA0349,1069.62,2026-02-21 11:00:00
S00004516,M0442,SA0349,10355.73,2026-02-25 01:00:00
S00004517,M0442,SA0349,508.05,2026-03-05 07:00:00
S00004518,M0442,SA0349,3231.11,2026-03-12 01:00:00
S00004519,M0442,SA0349,751.77,2026-03-18 01:00:00
S00004520,M0442,SA0349,222.32,2026-03-23 16:00:00
S00004521,M0442,SA0349,1104.15,2026-03-27 02:00:00
S00004522,M0443,SA0269,4584.77,2026-01-07 05:00:00
S00004523,M0443,SA0269,1863.87,2026-01-13 04:00:00
S00004524,M0443,SA0269,9081.94,2026-01-17 02:00:00
S00004525,M0443,SA0269,3519.27,2026-01-19 21:00:00
S00004526,M0443,SA0269,2465.76,2026-01-22 23:00:00
S00004527,M0443,SA0269,9761.61,2026-01-28 19:00:00
S00004528,M0443,SA0269,7318.53,2026-02-01 03:00:00
S00004529,M0443,SA0269,9955.63,2026-02-03 23:00:00
S00004530,M0443,SA0269,8860.2,2026-02-06 04:00:00
S00004531,M0443,SA0269,3727.62,2026-02-09 21:00:00
S00004532,M0443,SA0269,12327.26,2026-02-27 11:00:00
S00004533,M0443,SA0269,1226.26,2026-03-02 12:00:00
S00004534,M0443,SA0269,6467.81,2026-03-08 18:00:00
S00004535,M0443,SA0269,5784.01,2026-03-15 01:00:00
S00004536,M0443,SA0269,4886.0,2026-04-01 06:00:00
S00004537,M0444,SA0315,22264.95,2026-01-04 19:00:00
S00004538,M0444,SA0315,18975.05,2026-01-07 17:00:00
S00004539,M0444,SA0315,12108.6,2026-01-10 07:00:00
S00004540,M0444,SA0315,49511.08,2026-01-13 18:00:00
S00004541,M0444,SA0315,4819.97,2026-01-17 02:00:00
S00004542,M0444,SA0315,6808.81,2026-01-19 19:00:00
S00004543,M0444,SA0315,28275.74,2026-01-22 06:00:00
S00004544,M0444,SA0315,34247.58,2026-01-25 14:00:00
S00004545,M0444,SA0315,12780.12,2026-01-28 22:00:00
S00004546,M0444,SA0315,43808.48,2026-02-01 01:00:00
S00004547,M0444,SA0315,22439.99,2026-02-03 11:00:00
S00004548,M0444,SA0315,44159.67,2026-02-06 23:00:00
S00004549,M0444,SA0315,1152.77,2026-02-09 16:00:00
S00004550,M0444,SA0315,14393.38,2026-02-12 13:00:00
S00004551,M0444,SA0315,13958.23,2026-02-15 09:00:00
S00004552,M0444,SA0315,4126.51,2026-02-18 19:00:00
S00004553,M0444,SA0315,36103.18,2026-02-21 21:00:00
S00004554,M0444,SA0315,18509.06,2026-02-24 21:00:00
S00004555,M0444,SA0315,25882.61,2026-02-28 03:00:00
S00004556,M0444,SA0315,40863.58,2026-03-02 18:00:00
S00004557,M0444,SA0315,14851.97,2026-03-05 14:00:00
S00004558,M0444,SA0315,8928.32,2026-03-08 04:00:00
S00004559,M0444,SA0315,3609.89,2026-03-12 00:00:00
S00004560,M0444,SA0315,14366.78,2026-03-14 11:00:00
S00004561,M0444,SA0315,11813.3,2026-03-18 01:00:00
S00004562,M0444,SA0315,26111.93,2026-03-20 22:00:00
S00004563,M0444,SA0315,24859.31,2026-03-23 08:00:00
S00004564,M0444,SA0315,6868.93,2026-03-26 14:00:00
S00004565,M0444,SA0315,32164.27,2026-03-29 15:00:00
S00004566,M0444,SA0315,17411.66,2026-04-01 22:00:00
S00004567,M0445,SA0728,818.48,2026-01-10 13:00:00
S00004568,M0445,SA0728,549.87,2026-01-13 21:00:00
S00004569,M0445,SA0728,843.02,2026-01-22 16:00:00
S00004570,M0445,SA0728,2180.55,2026-01-28 11:00:00
S00004571,M0445,SA0728,2084.03,2026-01-31 04:00:00
S00004572,M0445,SA0728,2104.15,2026-03-29 11:00:00
S00004573,M0445,SA0728,1258.49,2026-04-02 00:00:00
S00004574,M0446,SA0369,2056.59,2026-01-05 00:00:00
S00004575,M0446,SA0369,4381.55,2026-01-07 05:00:00
S00004576,M0446,SA0369,1987.57,2026-01-17 01:00:00
S00004577,M0446,SA0369,1290.74,2026-01-19 19:00:00
S00004578,M0446,SA0369,257.79,2026-01-28 16:00:00
S00004579,M0446,SA0369,970.22,2026-01-31 20:00:00
S00004580,M0446,SA0369,1783.61,2026-02-15 04:00:00
S00004581,M0446,SA0369,4527.88,2026-02-21 20:00:00
S00004582,M0446,SA0369,6330.81,2026-02-24 22:00:00
S00004583,M0446,SA0369,2388.82,2026-02-27 18:00:00
S00004584,M0446,SA0369,1171.33,2026-03-03 00:00:00
S00004585,M0446,SA0369,8663.92,2026-03-06 03:00:00
